,fake_dir,transform,repo_id,distance_metric,acc,ap,auc,tpr5fpr
15,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.3158519110948785,0.055389404296875,0.0
35,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.31101426274580196,0.027435302734375,0.0
55,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.3093217554179356,0.005859375,0.0
75,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.31729487060450223,0.06524658203125,0.0
95,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.35129697937635807,0.220001220703125,0.0
115,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.3594723738465507,0.2476806640625,0.0
135,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_0,0.48046875,0.3158519110948785,0.055389404296875,0.0
155,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_1,0.48046875,0.31101426274580196,0.027435302734375,0.0
175,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_2,0.48046875,0.3093217554179356,0.005859375,0.0
195,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_3,0.48046875,0.31729487060450223,0.06524658203125,0.0
215,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_4,0.48046875,0.35129697937635807,0.220001220703125,0.0
235,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_baroque,clean,max,lpips_vgg_5,0.48046875,0.3594723738465507,0.2476806640625,0.0
18,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.322622906651788,0.091156005859375,0.0
38,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.3379940265949541,0.1697998046875,0.0
58,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.3163573173343366,0.0406494140625,0.0
78,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3312639860266662,0.131134033203125,0.0
98,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.338423980299623,0.1678466796875,0.0
118,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.32606112667095033,0.111358642578125,0.0
138,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_0,0.48046875,0.322622906651788,0.091156005859375,0.0
158,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_1,0.48046875,0.3379940265949541,0.1697998046875,0.0
178,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_2,0.48046875,0.3163573173343366,0.0406494140625,0.0
198,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_3,0.48046875,0.3312639860266662,0.131134033203125,0.0
218,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_4,0.48046875,0.338423980299623,0.1678466796875,0.0
238,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism,clean,max,lpips_vgg_5,0.48046875,0.32606112667095033,0.111358642578125,0.0
13,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.30921263878291644,0.0003662109375,0.0
33,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.30952510530425925,0.002655029296875,0.0
53,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.30943510418830666,0.000244140625,0.0
73,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3099321471484407,0.004669189453125,0.0
93,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.30940384569427204,0.00018310546875,0.0
113,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.30936743013893,0.004364013671875,0.0
133,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_0,0.48046875,0.30921263878291644,0.0003662109375,0.0
153,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_1,0.48046875,0.30952510530425925,0.002655029296875,0.0
173,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_2,0.48046875,0.30943510418830666,0.000244140625,0.0
193,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_3,0.48046875,0.3099321471484407,0.004669189453125,0.0
213,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_4,0.48046875,0.30940384569427204,0.00018310546875,0.0
233,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_impressionism,clean,max,lpips_vgg_5,0.48046875,0.30936743013893,0.004364013671875,0.0
11,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.3095053310001733,0.0025634765625,0.0
31,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.3094098641125824,0.007171630859375,0.0
51,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.3094537752085189,0.00042724609375,0.0
71,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3104633640790459,0.009765625,0.0
91,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.3093839437509371,0.00408935546875,0.0
111,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.30991272105302126,0.00946044921875,0.0
131,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_0,0.48046875,0.3095053310001733,0.0025634765625,0.0
151,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_1,0.48046875,0.3094098641125824,0.007171630859375,0.0
171,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_2,0.48046875,0.3094537752085189,0.00042724609375,0.0
191,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_3,0.48046875,0.3104633640790459,0.009765625,0.0
211,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_4,0.48046875,0.3093839437509371,0.00408935546875,0.0
231,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_post_impressionism,clean,max,lpips_vgg_5,0.48046875,0.30991272105302126,0.00946044921875,0.0
16,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.3386136342072789,0.173614501953125,0.0
36,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.33120801360925584,0.14569091796875,0.0
56,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.30989634133334654,0.0146484375,0.0
76,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.32171500626404576,0.0948486328125,0.0
96,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.4650688246974346,0.491241455078125,0.0
116,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.5281827021800419,0.594940185546875,0.0
136,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_0,0.48046875,0.3386136342072789,0.173614501953125,0.0
156,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_1,0.48046875,0.33120801360925584,0.14569091796875,0.0
176,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_2,0.48046875,0.30989634133334654,0.0146484375,0.0
196,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_3,0.48046875,0.32171500626404576,0.0948486328125,0.0
216,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_4,0.48046875,0.4650688246974346,0.491241455078125,0.0
236,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_realism,clean,max,lpips_vgg_5,0.48046875,0.5281827021800419,0.594940185546875,0.0
19,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.31604802088844997,0.04962158203125,0.0
39,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.3100622744350112,0.010498046875,0.0
59,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.30932283747259176,0.0030517578125,0.0
79,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3207406897678341,0.078582763671875,0.0
99,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.3658853644846589,0.27093505859375,0.0
119,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.3533480315798824,0.22686767578125,0.0
139,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_0,0.48046875,0.31604802088844997,0.04962158203125,0.0
159,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_1,0.48046875,0.3100622744350112,0.010498046875,0.0
179,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_2,0.48046875,0.30932283747259176,0.0030517578125,0.0
199,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_3,0.48046875,0.3207406897678341,0.078582763671875,0.0
219,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_4,0.48046875,0.3658853644846589,0.27093505859375,0.0
239,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_renaissance,clean,max,lpips_vgg_5,0.48046875,0.3533480315798824,0.22686767578125,0.0
14,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.3102345625942535,0.008056640625,0.0
34,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.3093445328050803,0.00115966796875,0.0
54,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.3093658252237216,0.0,0.0
74,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3107001697254904,0.008819580078125,0.0
94,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.3215455278322603,0.078460693359375,0.0
114,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.34752718988543896,0.20135498046875,0.0
134,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_0,0.48046875,0.3102345625942535,0.008056640625,0.0
154,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_1,0.48046875,0.3093445328050803,0.00115966796875,0.0
174,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_2,0.48046875,0.3093658252237216,0.0,0.0
194,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_3,0.48046875,0.3107001697254904,0.008819580078125,0.0
214,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_4,0.48046875,0.3215455278322603,0.078460693359375,0.0
234,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_romanticism,clean,max,lpips_vgg_5,0.48046875,0.34752718988543896,0.20135498046875,0.0
12,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.44704880066929314,0.47540283203125,0.0
32,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.514208824941897,0.560394287109375,0.0
52,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.3178558963455705,0.066986083984375,0.0
72,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.37823712899540773,0.30908203125,0.0
92,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.5727370871342392,0.68157958984375,0.0
112,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.484375,0.6632610010908958,0.787750244140625,0.0078125
132,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_0,0.48046875,0.44704880066929314,0.47540283203125,0.0
152,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_1,0.48046875,0.514208824941897,0.560394287109375,0.0
172,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_2,0.48046875,0.3178558963455705,0.066986083984375,0.0
192,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_3,0.48046875,0.37823712899540773,0.30908203125,0.0
212,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_4,0.48046875,0.5727370871342392,0.68157958984375,0.0
232,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_surrealism,clean,max,lpips_vgg_5,0.484375,0.6632610010908958,0.787750244140625,0.0078125
17,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_0,0.48046875,0.3380811174607302,0.163848876953125,0.0
37,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_1,0.48046875,0.32071685416796675,0.090301513671875,0.0
57,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_2,0.48046875,0.30987605575640675,0.006805419921875,0.0
77,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_3,0.48046875,0.3438260157058679,0.187591552734375,0.0
97,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_4,0.48046875,0.4444873481406489,0.469329833984375,0.0
117,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,CompVis/stable-diffusion-v1-1,lpips_vgg_5,0.48046875,0.4538758139985359,0.483673095703125,0.0
137,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_0,0.48046875,0.3380811174607302,0.163848876953125,0.0
157,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_1,0.48046875,0.32071685416796675,0.090301513671875,0.0
177,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_2,0.48046875,0.30987605575640675,0.006805419921875,0.0
197,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_3,0.48046875,0.3438260157058679,0.187591552734375,0.0
217,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_4,0.48046875,0.4444873481406489,0.469329833984375,0.0
237,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_ukiyo-e,clean,max,lpips_vgg_5,0.48046875,0.4538758139985359,0.483673095703125,0.0
